trip_id,member_id,dest_country,dest_city,dest_district,acceptance_density,cash_intensity,price_level,dest_currency,fx_lcu_per_usd,start_date,end_date,nights,trip_type
T001791,M00340,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-11-07,2024-11-14,7,leisure
T001792,M01972,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2025-02-04,2025-02-14,10,business
T001793,M03351,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2024-07-20,2024-07-30,10,leisure
T001794,M03774,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2025-03-28,2025-04-06,9,business
T001795,M04973,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-11-02,2024-11-09,7,business
T001796,M02602,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2025-04-18,2025-04-24,6,business
T001797,M02459,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-03-29,2024-04-06,8,business
T001798,M03332,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-04-07,2024-04-19,12,business
T001799,M01288,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2024-11-11,2024-11-24,13,leisure
T001800,M01977,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2024-09-25,2024-09-30,5,business
T001801,M04343,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2025-01-21,2025-01-29,8,leisure
T001802,M03018,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2024-12-06,2024-12-18,12,leisure
T001803,M02384,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2025-05-30,2025-06-03,4,leisure
T001804,M00896,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2024-12-02,2024-12-04,2,leisure
T001805,M03347,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-01-01,2024-01-12,11,leisure
T001806,M04945,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2025-01-12,2025-01-25,13,leisure
T001807,M04468,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-02-20,2024-02-22,2,leisure
T001808,M00320,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-04-18,2024-05-01,13,leisure
T001809,M04507,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-11-10,2024-11-17,7,leisure
T001810,M04110,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2025-06-13,2025-06-19,6,leisure
T001811,M02840,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-06-23,2024-07-04,11,leisure
T001812,M01544,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2025-05-04,2025-05-07,3,business
T001813,M03455,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-09-11,2024-09-16,5,leisure
T001814,M01935,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-01-04,2024-01-10,6,business
T001815,M04012,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-12-30,2025-01-06,7,business
T001816,M01090,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-03-26,2024-03-30,4,business
T001817,M01585,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2024-12-12,2024-12-14,2,business
T001818,M01907,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2024-11-03,2024-11-13,10,business
T001819,M04395,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-09-10,2024-09-23,13,leisure
T001820,M04746,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-10-27,2024-10-29,2,leisure
T001821,M01810,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2025-01-30,2025-02-12,13,business
T001822,M00737,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-07-07,2024-07-16,9,business
T001823,M02133,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2024-12-15,2024-12-17,2,business
T001824,M03101,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2024-12-04,2024-12-08,4,business
T001825,M03760,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-02-01,2024-02-13,12,leisure
T001826,M00648,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-10-02,2024-10-05,3,business
T001827,M04595,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-09-24,2024-10-05,11,leisure
T001828,M03247,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2025-06-16,2025-06-25,9,leisure
T001829,M02392,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-09-29,2024-10-03,4,leisure
T001830,M03541,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2025-06-14,2025-06-26,12,business
T001831,M04730,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-11-11,2024-11-14,3,leisure
T001832,M04207,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-06-26,2024-06-30,4,leisure
T001833,M02350,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-01-20,2024-01-25,5,leisure
T001834,M01519,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-12-27,2025-01-10,14,leisure
T001835,M01519,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2024-06-04,2024-06-06,2,leisure
T001836,M03757,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2024-02-02,2024-02-14,12,leisure
T001837,M00489,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2024-02-29,2024-03-12,12,business
T001838,M00535,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-06-29,2024-07-05,6,leisure
T001839,M03444,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2024-04-01,2024-04-13,12,business
T001840,M00337,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2024-03-21,2024-03-27,6,leisure
T001841,M03685,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2025-04-17,2025-04-21,4,leisure
T001842,M01273,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2025-05-18,2025-05-22,4,business
T001843,M04005,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2025-03-29,2025-04-10,12,leisure
T001844,M02941,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2025-06-10,2025-06-22,12,leisure
T001845,M01614,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-10-12,2024-10-14,2,leisure
T001846,M03738,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-10-09,2024-10-19,10,leisure
T001847,M02630,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-01-06,2024-01-20,14,leisure
T001848,M02755,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2025-02-09,2025-02-13,4,leisure
T001849,M01712,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-06-07,2024-06-16,9,leisure
T001850,M02408,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2024-06-23,2024-07-02,9,business
T001851,M01796,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-06-09,2024-06-11,2,business
T001852,M02596,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2024-01-17,2024-01-29,12,leisure
T001853,M02669,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2025-05-13,2025-05-23,10,leisure
T001854,M01491,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2024-04-03,2024-04-14,11,business
T001855,M04743,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2025-05-26,2025-06-02,7,leisure
T001856,M03933,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2025-03-31,2025-04-13,13,leisure
T001857,M00857,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-07-24,2024-08-02,9,leisure
T001858,M00833,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-01-25,2024-01-27,2,leisure
T001859,M02920,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-06-05,2024-06-17,12,leisure
T001860,M01488,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2025-01-27,2025-01-31,4,business
T001861,M03056,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2025-04-09,2025-04-16,7,business
T001862,M00435,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2025-02-11,2025-02-21,10,leisure
T001863,M00129,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-01-27,2024-02-09,13,leisure
T001864,M04673,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-04-01,2024-04-14,13,leisure
T001865,M00588,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-03-17,2024-03-21,4,leisure
T001866,M00253,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-03-01,2024-03-13,12,leisure
T001867,M03130,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2025-01-13,2025-01-16,3,leisure
T001868,M00631,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-06-05,2024-06-14,9,leisure
T001869,M02770,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2025-01-04,2025-01-06,2,leisure
T001870,M00455,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-06-30,2024-07-08,8,leisure
T001871,M03225,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2024-07-29,2024-08-12,14,leisure
T001872,M00032,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2025-06-01,2025-06-07,6,business
T001873,M04217,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-09-03,2024-09-12,9,business
T001874,M03881,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2025-05-26,2025-06-05,10,business
T001875,M01930,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-03-10,2024-03-16,6,business
T001876,M01722,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-11-14,2024-11-23,9,leisure
T001877,M01309,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-06-12,2024-06-21,9,leisure
T001878,M04557,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-07-26,2024-07-28,2,leisure
T001879,M03819,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-04-19,2024-04-28,9,business
T001880,M00247,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2025-05-26,2025-05-29,3,business
T001881,M00541,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-11-21,2024-11-24,3,business
T001882,M04607,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2025-05-05,2025-05-16,11,business
T001883,M00750,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2024-01-12,2024-01-24,12,leisure
T001884,M03172,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-06-01,2024-06-05,4,leisure
T001885,M04851,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-12-10,2024-12-19,9,business
T001886,M01768,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2025-03-07,2025-03-16,9,business
T001887,M01468,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2024-01-12,2024-01-25,13,leisure
T001888,M02072,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2025-06-23,2025-07-01,8,leisure
T001889,M01374,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-04-08,2024-04-17,9,leisure
T001890,M02489,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2024-12-04,2024-12-08,4,leisure
T001891,M00510,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-08-06,2024-08-15,9,leisure
T001892,M04183,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2025-02-10,2025-02-18,8,leisure
T001893,M02206,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-08-04,2024-08-07,3,leisure
T001894,M03128,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-10-17,2024-10-29,12,leisure
T001895,M02981,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2025-02-03,2025-02-09,6,leisure
T001896,M00751,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2024-08-07,2024-08-15,8,business
T001897,M04395,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-12-17,2024-12-29,12,business
T001898,M02797,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2025-06-15,2025-06-24,9,leisure
T001899,M01118,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-01-05,2024-01-12,7,leisure
T001900,M03331,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2025-06-02,2025-06-14,12,leisure
T001901,M00323,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2025-02-18,2025-02-28,10,leisure
T001902,M00358,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2025-06-04,2025-06-16,12,leisure
T001903,M03242,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-09-25,2024-09-27,2,leisure
T001904,M02653,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2025-02-11,2025-02-17,6,leisure
T001905,M01678,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2025-06-05,2025-06-17,12,leisure
T001906,M02952,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-04-09,2024-04-20,11,leisure
T001907,M00646,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2025-05-24,2025-06-07,14,leisure
T001908,M01951,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-12-11,2024-12-25,14,leisure
T001909,M02233,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2025-06-23,2025-07-04,11,leisure
T001910,M03476,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-05-02,2024-05-11,9,business
T001911,M01789,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-03-28,2024-04-02,5,leisure
T001912,M00111,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2024-09-18,2024-09-23,5,leisure
T001913,M00098,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2025-06-21,2025-06-26,5,leisure
T001914,M04469,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2025-05-29,2025-06-06,8,leisure
T001915,M02613,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2025-03-13,2025-03-25,12,leisure
T001916,M01606,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2024-03-01,2024-03-04,3,leisure
T001917,M01553,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2025-02-23,2025-02-26,3,business
T001918,M01052,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-08-24,2024-09-01,8,leisure
T001919,M03463,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-07-08,2024-07-16,8,leisure
T001920,M00610,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-11-14,2024-11-20,6,leisure
T001921,M02600,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-07-17,2024-07-31,14,leisure
T001922,M02654,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-09-05,2024-09-16,11,leisure
T001923,M03893,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-09-09,2024-09-18,9,leisure
T001924,M00153,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-12-04,2024-12-10,6,leisure
T001925,M03992,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-07-22,2024-07-26,4,leisure
T001926,M02621,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-04-05,2024-04-12,7,leisure
T001927,M03642,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2024-10-30,2024-11-04,5,business
T001928,M04089,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2024-06-13,2024-06-17,4,leisure
T001929,M03429,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-12-28,2025-01-08,11,business
T001930,M01284,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-02-13,2024-02-15,2,business
T001931,M03221,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-09-03,2024-09-16,13,leisure
T001932,M03609,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-05-07,2024-05-16,9,leisure
T001933,M03119,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2025-06-04,2025-06-16,12,leisure
T001934,M00615,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-02-15,2024-02-23,8,leisure
T001935,M02235,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2024-03-10,2024-03-15,5,business
T001936,M04170,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-03-06,2024-03-19,13,leisure
T001937,M01121,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2025-01-21,2025-01-31,10,business
T001938,M00330,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2025-06-07,2025-06-19,12,leisure
T001939,M00057,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-06-02,2024-06-07,5,business
T001940,M04337,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-11-21,2024-11-27,6,leisure
T001941,M04022,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-09-29,2024-10-02,3,leisure
T001942,M04120,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2025-05-27,2025-06-02,6,leisure
T001943,M01741,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2025-04-29,2025-05-13,14,leisure
T001944,M01613,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2024-08-01,2024-08-06,5,leisure
T001945,M03687,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2025-02-28,2025-03-12,12,leisure
T001946,M02413,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2025-01-06,2025-01-13,7,leisure
T001947,M04880,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-10-25,2024-10-30,5,leisure
T001948,M03713,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-12-12,2024-12-22,10,leisure
T001949,M01714,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2025-01-01,2025-01-10,9,leisure
T001950,M04316,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-10-20,2024-10-30,10,leisure
T001951,M02279,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2024-04-20,2024-04-26,6,leisure
T001952,M00592,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-05-14,2024-05-20,6,business
T001953,M01972,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2024-04-24,2024-05-05,11,leisure
T001954,M03890,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-08-19,2024-08-31,12,business
T001955,M01332,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-12-02,2024-12-08,6,leisure
T001956,M04668,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-07-22,2024-07-27,5,leisure
T001957,M02873,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2024-09-09,2024-09-17,8,business
T001958,M02500,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2025-01-03,2025-01-06,3,leisure
T001959,M01348,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2024-03-05,2024-03-19,14,business
T001960,M02256,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2025-02-12,2025-02-22,10,business
T001961,M00061,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2025-02-10,2025-02-22,12,leisure
T001962,M04049,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2024-02-19,2024-03-04,14,leisure
T001963,M02610,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-12-15,2024-12-19,4,leisure
T001964,M03325,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-01-16,2024-01-28,12,leisure
T001965,M02525,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-12-04,2024-12-08,4,leisure
T001966,M02749,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-02-09,2024-02-21,12,business
T001967,M01912,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2025-05-04,2025-05-18,14,business
T001968,M00726,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2025-01-13,2025-01-16,3,leisure
T001969,M02808,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-12-06,2024-12-18,12,leisure
T001970,M00429,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-06-12,2024-06-22,10,leisure
T001971,M03913,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2024-04-17,2024-04-22,5,leisure
T001972,M02528,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-02-23,2024-02-29,6,leisure
T001973,M04136,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2024-02-15,2024-02-21,6,business
T001974,M00404,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-08-11,2024-08-24,13,leisure
T001975,M04570,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2024-10-20,2024-10-24,4,leisure
T001976,M01366,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2024-11-20,2024-12-04,14,business
T001977,M02602,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2025-04-30,2025-05-03,3,leisure
T001978,M02017,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-03-02,2024-03-08,6,leisure
T001979,M02858,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-12-03,2024-12-12,9,leisure
T001980,M02886,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-06-07,2024-06-09,2,business
T001981,M04283,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2025-02-10,2025-02-17,7,business
T001982,M04044,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-07-14,2024-07-23,9,business
T001983,M01662,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-03-24,2024-04-03,10,business
T001984,M03444,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2025-04-06,2025-04-16,10,leisure
T001985,M00498,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-05-09,2024-05-21,12,leisure
T001986,M03791,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-11-21,2024-12-04,13,leisure
T001987,M01070,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2025-02-09,2025-02-21,12,leisure
T001988,M00307,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2024-04-05,2024-04-09,4,business
T001989,M04525,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2025-04-13,2025-04-20,7,leisure
T001990,M00047,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2024-09-29,2024-10-11,12,leisure
T001991,M03673,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2025-02-03,2025-02-14,11,business
T001992,M01591,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-09-29,2024-10-09,10,leisure
T001993,M04527,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-08-23,2024-09-01,9,leisure
T001994,M02000,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2025-03-19,2025-04-01,13,leisure
T001995,M03944,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-06-25,2024-06-28,3,leisure
T001996,M04371,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-05-30,2024-06-01,2,leisure
T001997,M00911,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2024-10-20,2024-10-25,5,business
T001998,M01930,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2024-10-23,2024-10-26,3,business
T001999,M04717,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2024-05-30,2024-06-01,2,business
T002000,M01274,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2025-05-05,2025-05-10,5,leisure
T002001,M04005,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2025-05-06,2025-05-20,14,leisure
