txn_id,trip_id,member_id,category,mcc,merchant_name,dest_country,dest_district,currency,amount_usd,amount_local,amount
X0016601,T004668,M01411,retail,5311,Rolex,Japan,Shibuya,JPY,90.05,13477.0,90.05
X0016602,T004669,M00740,retail,5311,Vincom Da Nang,Vietnam,Han River,VND,158.96,3841206.0,158.96
X0016603,T004670,M03780,retail,5311,BHV Marais,France,Le Marais,EUR,167.42,148.16,167.42
X0016604,T004671,M03278,retail,5311,Kuromon Market,Japan,Namba,JPY,301.96,45191.0,301.96
X0016605,T004673,M04291,retail,5311,Suria KLCC,Malaysia,KLCC,MYR,136.74,585.83,136.74
X0016606,T004674,M00880,retail,5311,Kuromon Market,Japan,Namba,JPY,251.47,37634.0,251.47
X0016607,T004677,M00142,retail,5311,TK Maxx,Australia,Laneways,AUD,910.8,1413.56,910.8
X0016608,T004678,M00095,retail,5311,People's Park Centre,Singapore,Chinatown,SGD,815.06,1065.65,815.06
X0016609,T004679,M02861,retail,5311,Emporium Melbourne,Australia,Laneways,AUD,947.28,1470.18,947.28
X0016610,T004681,M03095,retail,5311,Happy Mart,Malaysia,George Town,MYR,13.83,59.26,13.83
X0016611,T004682,M00728,retail,5311,Seminyak Village,Indonesia,Seminyak,IDR,96.78,1594719.0,96.78
X0016612,T004685,M01896,retail,5311,Rolex,Japan,Shibuya,JPY,445.39,66656.0,445.39
X0016613,T004686,M03366,retail,5311,Merci,France,Le Marais,EUR,3297.17,2917.89,3297.17
X0016614,T004687,M01397,retail,5311,Fahrenheit88,Malaysia,Bukit Bintang,MYR,31.83,136.38,31.83
X0016615,T004689,M02017,retail,5311,7-Eleven,Thailand,Patong,THB,232.71,7652.0,232.71
X0016616,T004690,M02500,retail,5311,Chinatown Complex,Singapore,Chinatown,SGD,1045.9,1367.47,1045.9
X0016617,T004691,M03217,retail,5311,Plaza Senayan nearby,Indonesia,SCBD,IDR,4.3,70790.0,4.3
X0016618,T004692,M03217,retail,5311,Kayu Aya shops,Indonesia,Seminyak,IDR,14.26,235021.0,14.26
X0016619,T004693,M03016,retail,5311,Jumjim 2,Thailand,Old City,THB,66.07,2172.48,66.07
X0016620,T004696,M04132,retail,5311,Merci,France,Le Marais,EUR,290.11,256.74,290.11
X0016621,T004697,M02653,retail,5311,크로바원색,South Korea,Myeongdong,KRW,55.22,78546.0,55.22
X0016622,T004699,M04385,retail,5311,Nail Art,South Korea,Gangnam,KRW,488.95,695506.0,488.95
X0016623,T004700,M04616,retail,5311,W cosmetics,Australia,Laneways,AUD,17.11,26.55,17.11
X0016624,T004701,M00722,retail,5311,Giant,Australia,CBD,AUD,1667.23,2587.53,1667.23
X0016625,T004703,M02708,retail,5311,크로바원색,South Korea,Myeongdong,KRW,2473.09,3517823.0,2473.09
X0016626,T004704,M04925,retail,5311,Nishiki Market stalls,Japan,Gion,JPY,541.99,81113.0,541.99
X0016627,T004705,M02228,retail,5311,Campo de' Fiori market,Italy,Centro Storico,EUR,257.8,228.15,257.8
X0016628,T004706,M04742,retail,5311,Namba Parks,Japan,Namba,JPY,1464.39,219158.0,1464.39
X0016629,T004709,M01301,retail,5311,Namba Parks,Japan,Namba,JPY,288.54,43182.0,288.54
X0016630,T004710,M01698,retail,5311,Patong Whiskey,Thailand,Patong,THB,25.51,838.75,25.51
X0016631,T004711,M00251,retail,5311,7-Eleven,South Korea,Haeundae,KRW,112.12,159485.0,112.12
X0016632,T004712,M00011,retail,5311,Baan Sabai Thai Massage,Thailand,Khao San,THB,115.66,3803.12,115.66
X0016633,T004713,M00353,retail,5311,EmQuartier,Thailand,Sukhumvit,THB,177.12,5824.14,177.12
X0016634,T004714,M03309,retail,5311,Ladies' Market,Hong Kong,Mong Kok,HKD,1785.17,13919.13,1785.17
X0016635,T004715,M01217,retail,5311,Ladies' Market,Hong Kong,Mong Kok,HKD,782.45,6100.84,782.45
X0016636,T004716,M03908,retail,5311,Chinatown Complex,Singapore,Chinatown,SGD,426.97,558.25,426.97
X0016637,T004718,M03205,retail,5311,Vincom Da Nang,Vietnam,Han River,VND,22.15,535186.0,22.15
X0016638,T004719,M03061,retail,5311,Namba Parks,Japan,Namba,JPY,35.65,5335.0,35.65
X0016639,T004722,M01052,retail,5311,Granny Bike,Thailand,Khao San,THB,10.13,333.15,10.13
X0016640,T004723,M01439,retail,5311,Kyoto Craft Center,Japan,Gion,JPY,75.92,11363.0,75.92
X0016641,T004724,M01130,retail,5311,Langham Place,Hong Kong,Mong Kok,HKD,1125.82,8778.14,1125.82
X0016642,T004725,M01379,retail,5311,Vintage Cellars,Australia,Laneways,AUD,292.88,454.55,292.88
X0016643,T004727,M04072,retail,5311,Chinatown Complex,Singapore,Chinatown,SGD,102.33,133.79,102.33
X0016644,T004728,M01891,retail,5311,Suria KLCC,Malaysia,KLCC,MYR,12.23,52.38,12.23
X0016645,T004729,M02254,retail,5311,Ladies' Market,Hong Kong,Mong Kok,HKD,460.9,3593.7,460.9
X0016646,T004733,M02611,retail,5311,Suria KLCC,Malaysia,KLCC,MYR,28.19,120.79,28.19
X0016647,T004734,M00824,retail,5311,7-Eleven,South Korea,Gangnam,KRW,238.95,339895.0,238.95
X0016648,T004736,M00153,retail,5311,Mitsukoshi Ginza,Japan,Ginza,JPY,723.62,108295.0,723.62
X0016649,T004737,M04486,retail,5311,Chinatown Complex,Singapore,Chinatown,SGD,964.23,1260.68,964.23
X0016650,T004738,M02434,retail,5311,Han Market,Vietnam,Han River,VND,329.31,7957807.0,329.31
X0016651,T004739,M04055,retail,5311,Suria KLCC,Malaysia,KLCC,MYR,173.88,744.99,173.88
X0016652,T004740,M03489,retail,5311,Gosumi Stationery,South Korea,Myeongdong,KRW,102.9,146373.0,102.9
X0016653,T004744,M02462,retail,5311,Chinatown Complex,Singapore,Chinatown,SGD,454.06,593.66,454.06
X0016654,T004745,M04655,retail,5311,Kayu Aya shops,Indonesia,Seminyak,IDR,19.48,321048.0,19.48
X0016655,T004747,M02764,retail,5311,EmQuartier,Thailand,Sukhumvit,THB,12.31,404.84,12.31
X0016656,T004749,M02475,retail,5311,Pacific Place,Indonesia,SCBD,IDR,5.51,90810.0,5.51
X0016657,T004750,M02206,retail,5311,Place du Tertre,France,Montmartre,EUR,148.35,131.28,148.35
X0016658,T004751,M03819,retail,5311,Lot 10,Malaysia,Bukit Bintang,MYR,520.94,2231.92,520.94
X0016659,T004752,M01091,retail,5311,Circle K,Vietnam,District 1,VND,27.98,676242.0,27.98
X0016660,T004753,M03519,retail,5311,Viva - Street wear,Japan,Shibuya,JPY,1865.15,279135.0,1865.15
X0016661,T004754,M03592,retail,5311,Samsung Digital Plaza,South Korea,Gangnam,KRW,39.31,55923.0,39.31
X0016662,T004755,M01386,retail,5311,Suria KLCC,Malaysia,KLCC,MYR,44.63,191.21,44.63
X0016663,T004756,M01968,retail,5311,Merci,France,Le Marais,EUR,133.69,118.31,133.69
X0016664,T004757,M03745,retail,5311,Lane Crawford,Hong Kong,Central,HKD,634.38,4946.33,634.38
X0016665,T004759,M02262,retail,5311,Takashimaya,Singapore,Orchard,SGD,382.53,500.14,382.53
X0016666,T004760,M04071,retail,5311,Landmark,Hong Kong,Central,HKD,1449.26,11300.01,1449.26
X0016667,T004761,M00688,retail,5311,PJ,Thailand,Old City,THB,53.3,1752.75,53.3
X0016668,T004762,M01993,retail,5311,Takashimaya,Singapore,Orchard,SGD,92.39,120.79,92.39
X0016669,T004763,M01741,retail,5311,Cửa Hàng Xe Ô Tô Audi,Vietnam,District 1,VND,45.85,1108037.0,45.85
X0016670,T004764,M01773,retail,5311,Via del Corso shops,Italy,Centro Storico,EUR,571.68,505.92,571.68
X0016671,T004765,M02995,retail,5311,Patong Beach Road shops,Thailand,Patong,THB,62.33,2049.71,62.33
X0016672,T004766,M01929,retail,5311,Namba Parks,Japan,Namba,JPY,136.91,20490.0,136.91
X0016673,T004767,M03494,retail,5311,Bromo Tour & Travel,Indonesia,Malioboro,IDR,0.77,12765.0,0.77
X0016674,T004768,M02647,retail,5311,uni mart,Vietnam,Ba Dinh,VND,24.37,588957.0,24.37
X0016675,T004769,M03142,retail,5311,Thai Express,Vietnam,District 1,VND,45.91,1109485.0,45.91
X0016676,T004770,M04361,retail,5311,Zara,South Korea,Myeongdong,KRW,678.1,964557.0,678.1
X0016677,T004772,M00112,retail,5311,Paragon,Singapore,Orchard,SGD,78.25,102.31,78.25
X0016678,T004775,M02430,retail,5311,Bromo Tour & Travel,Indonesia,Malioboro,IDR,6.38,105143.0,6.38
X0016679,T004777,M02132,retail,5311,Lot 10,Malaysia,Bukit Bintang,MYR,84.17,360.64,84.17
X0016680,T004778,M02310,retail,5311,Khao San market stalls,Thailand,Khao San,THB,69.87,2297.48,69.87
X0016681,T004779,M04227,retail,5311,IFC Mall,Hong Kong,Central,HKD,2958.99,23071.51,2958.99
X0016682,T004781,M04574,retail,5311,IFC Mall,Hong Kong,Central,HKD,143.79,1121.13,143.79
X0016683,T004782,M01445,retail,5311,Place du Tertre,France,Montmartre,EUR,761.03,673.49,761.03
X0016684,T004783,M02031,retail,5311,Adidas,Vietnam,District 1,VND,274.53,6633900.0,274.53
X0016685,T004784,M00597,retail,5311,Jungceylon,Thailand,Patong,THB,240.35,7903.49,240.35
X0016686,T004785,M00744,retail,5311,Fahrenheit88,Malaysia,Bukit Bintang,MYR,130.24,558.02,130.24
X0016687,T004786,M03046,retail,5311,Terminal 21 Asok,Thailand,Sukhumvit,THB,48.84,1606.1,48.84
X0016688,T004788,M02804,retail,5311,Giant,Australia,CBD,AUD,354.31,549.89,354.31
X0016689,T004790,M01771,retail,5311,Granny Bike,Thailand,Khao San,THB,16.14,530.65,16.14
X0016690,T004791,M00356,retail,5311,Tea shop,Vietnam,Ba Dinh,VND,40.17,970601.0,40.17
X0016691,T004792,M01807,retail,5311,농협유통하나로마트 청담점,South Korea,Gangnam,KRW,191.24,272029.0,191.24
X0016692,T004793,M02127,retail,5311,Circle K,Indonesia,Malioboro,IDR,34.55,569347.0,34.55
X0016693,T004794,M04224,retail,5311,Lot 10,Malaysia,Bukit Bintang,MYR,352.12,1508.64,352.12
X0016694,T004795,M03781,retail,5311,"Kencana Fashion, Metro Bringharjo",Indonesia,Malioboro,IDR,24.87,409858.0,24.87
X0016695,T004796,M00210,retail,5311,Green Bamboo Massage,Thailand,Old City,THB,198.92,6540.92,198.92
X0016696,T004797,M03726,retail,5311,Lot 10,Malaysia,Bukit Bintang,MYR,68.85,294.99,68.85
X0016697,T004798,M02929,retail,5311,Merci,France,Le Marais,EUR,358.23,317.02,358.23
X0016698,T004799,M03679,retail,5311,Ban Heang,Malaysia,George Town,MYR,45.06,193.07,45.06
X0016699,T004800,M00744,retail,5311,Merci,France,Le Marais,EUR,854.37,756.1,854.37
X0016700,T004801,M02469,retail,5311,Nishiki Market stalls,Japan,Gion,JPY,222.85,33352.0,222.85
X0016701,T004802,M04839,retail,5311,Jaens Spa Ubud,Indonesia,Ubud,IDR,0.86,14156.0,0.86
X0016702,T004803,M02168,retail,5311,COS,South Korea,Gangnam,KRW,1936.13,2754027.0,1936.13
X0016703,T004804,M02093,retail,5311,Jaens Spa Ubud,Indonesia,Ubud,IDR,15.32,252484.0,15.32
X0016704,T004805,M02109,retail,5311,Sneaker Street,Hong Kong,Mong Kok,HKD,309.67,2414.5,309.67
X0016705,T004808,M02975,retail,5311,Chinatown Complex,Singapore,Chinatown,SGD,316.41,413.7,316.41
X0016706,T004809,M04558,retail,5311,Ladies' Market,Hong Kong,Mong Kok,HKD,3090.3,24095.35,3090.3
X0016707,T004810,M00012,retail,5311,IFC Mall,Hong Kong,Central,HKD,1420.93,11079.11,1420.93
X0016708,T004811,M00496,retail,5311,Place du Tertre,France,Montmartre,EUR,1442.23,1276.33,1442.23
X0016709,T004812,M00928,retail,5311,EmQuartier,Thailand,Sukhumvit,THB,3.84,126.42,3.84
X0016710,T004813,M03996,retail,5311,Hosier Lane shops,Australia,Laneways,AUD,42.54,66.03,42.54
X0016711,T004814,M03371,retail,5311,Bali Bagus,Indonesia,Ubud,IDR,10.45,172130.0,10.45
X0016712,T004815,M00083,retail,5311,Pow pow Snow,Vietnam,Ba Dinh,VND,118.41,2861253.0,118.41
X0016713,T004816,M00100,retail,5311,Lane Crawford,Hong Kong,Central,HKD,1362.39,10622.7,1362.39
X0016714,T004817,M02174,retail,5311,Tops Daily,Thailand,Patong,THB,26.73,879.1,26.73
X0016715,T004818,M03738,retail,5311,MSY Ultimo,Australia,CBD,AUD,313.59,486.7,313.59
X0016716,T004819,M00237,retail,5311,Campbell Street shops,Malaysia,George Town,MYR,84.63,362.57,84.63
X0016717,T004820,M00995,retail,5311,Lane Crawford,Hong Kong,Central,HKD,520.97,4062.04,520.97
X0016718,T004821,M00162,retail,5311,Paragon,Singapore,Orchard,SGD,1078.09,1409.54,1078.09
X0016719,T004822,M03083,retail,5311,Khao San market stalls,Thailand,Khao San,THB,50.66,1665.92,50.66
X0016720,T004823,M04036,retail,5311,Times Square,Thailand,Sukhumvit,THB,95.87,3152.34,95.87
X0016721,T004825,M03153,retail,5311,Indomaret,Indonesia,Malioboro,IDR,37.12,611700.0,37.12
X0016722,T004826,M04054,retail,5311,Pavilion KL,Malaysia,Bukit Bintang,MYR,708.18,3034.14,708.18
X0016723,T004827,M04877,retail,5311,Shibuya G'Club,Japan,Shibuya,JPY,166.26,24883.0,166.26
X0016724,T004829,M03318,retail,5311,Haepi D.C Mart,South Korea,Haeundae,KRW,56.58,80476.0,56.58
X0016725,T004830,M04390,retail,5311,Via del Corso shops,Italy,Centro Storico,EUR,2939.06,2600.98,2939.06
X0016726,T004831,M01889,retail,5311,Sideroad Tattoo,Thailand,Old City,THB,302.63,9951.41,302.63
X0016727,T004832,M02889,retail,5311,Uniqlo Ginza,Japan,Ginza,JPY,800.49,119799.0,800.49
X0016728,T004833,M01602,retail,5311,Sneaker Street,Hong Kong,Mong Kok,HKD,352.89,2751.53,352.89
X0016729,T004835,M01486,retail,5311,BAPE STORE® SEOUL,South Korea,Gangnam,KRW,197.29,280627.0,197.29
X0016730,T004836,M03076,retail,5311,Dong Xuan Market,Vietnam,Old Quarter,VND,5.09,122921.0,5.09
X0016731,T004837,M00602,retail,5311,Ladies' Market,Hong Kong,Mong Kok,HKD,380.23,2964.67,380.23
X0016732,T004838,M03909,retail,5311,San Lorenzo Market,Italy,Duomo,EUR,670.27,593.17,670.27
X0016733,T004839,M04808,retail,5311,Tokyu Hands Namba,Japan,Namba,JPY,2886.03,431917.0,2886.03
X0016734,T004840,M01378,retail,5311,Ralph Lauren,Japan,Shibuya,JPY,96.19,14396.0,96.19
X0016735,T004842,M03613,retail,5311,Get & Go,Australia,CBD,AUD,57.44,89.15,57.44
X0016736,T004843,M04596,retail,5311,Fahrenheit88,Malaysia,Bukit Bintang,MYR,108.16,463.39,108.16
X0016737,T004844,M01222,retail,5311,Zara,South Korea,Myeongdong,KRW,59.9,85204.0,59.9
X0016738,T004845,M00421,retail,5311,Dong Xuan Market,Vietnam,Old Quarter,VND,20.93,505793.0,20.93
X0016739,T004846,M04071,retail,5311,Cheongjasuip Arcade,South Korea,Myeongdong,KRW,776.04,1103874.0,776.04
X0016740,T004847,M02867,retail,5311,Capitol Square Computer Centre,Australia,CBD,AUD,8950.92,13891.81,8950.92
X0016741,T004848,M01268,retail,5311,아산게낙찜 马山炖海鲜餐厅,South Korea,Haeundae,KRW,88.42,125769.0,88.42
X0016742,T004849,M04664,retail,5311,Suria KLCC,Malaysia,KLCC,MYR,605.24,2593.1,605.24
X0016743,T004850,M02486,retail,5311,BHV Marais,France,Le Marais,EUR,462.39,409.2,462.39
X0016744,T004851,M02022,retail,5311,Abbesses shops,France,Montmartre,EUR,496.43,439.33,496.43
X0016745,T004852,M03313,retail,5311,Lot 10,Malaysia,Bukit Bintang,MYR,72.41,310.23,72.41
X0016746,T004853,M02309,retail,5311,Times Square,Thailand,Sukhumvit,THB,269.94,8876.37,269.94
X0016747,T004854,M01034,retail,5311,Baan Sabai Thai Massage,Thailand,Khao San,THB,76.33,2509.93,76.33
X0016748,T004855,M02291,retail,5311,Terminal 21 Asok,Thailand,Sukhumvit,THB,95.46,3139.13,95.46
X0016749,T004856,M02339,retail,5311,Seminyak Village,Indonesia,Seminyak,IDR,11.37,187299.0,11.37
X0016750,T004857,M04040,retail,5311,Lot 10,Malaysia,Bukit Bintang,MYR,142.27,609.53,142.27
X0016751,T004858,M01810,retail,5311,Galaxy,Japan,Shibuya,JPY,1543.81,231043.0,1543.81
X0016752,T004859,M03503,retail,5311,A-LAND,South Korea,Myeongdong,KRW,192.23,273437.0,192.23
X0016753,T004860,M00503,retail,5311,Westfield Sydney,Australia,CBD,AUD,469.84,729.18,469.84
X0016754,T004861,M04663,retail,5311,Kuromon Market,Japan,Namba,JPY,142.35,21303.0,142.35
X0016755,T004862,M03436,retail,5311,Chinatown Complex,Singapore,Chinatown,SGD,549.67,718.66,549.67
X0016756,T004863,M04450,retail,5311,Fahrenheit88,Malaysia,Bukit Bintang,MYR,70.3,301.2,70.3
X0016757,T004864,M00297,retail,5311,Nishiki Market stalls,Japan,Gion,JPY,151.87,22729.0,151.87
X0016758,T004865,M01257,retail,5311,Liquorland Express,Australia,Laneways,AUD,19.11,29.65,19.11
X0016759,T004866,M01797,retail,5311,Kyoto Craft Center,Japan,Gion,JPY,146.3,21895.0,146.3
X0016760,T004867,M01011,retail,5311,Youngpoong Bookstore,South Korea,Gangnam,KRW,455.02,647242.0,455.02
X0016761,T004868,M04055,retail,5311,Wako,Japan,Ginza,JPY,256.69,38416.0,256.69
X0016762,T004869,M00649,retail,5311,Shibuya 109,Japan,Shibuya,JPY,880.09,131712.0,880.09
X0016763,T004870,M02337,retail,5311,Terminal 21 Asok,Thailand,Sukhumvit,THB,325.31,10697.26,325.31
X0016764,T004871,M03253,retail,5311,Nishiki Market stalls,Japan,Gion,JPY,811.17,121399.0,811.17
X0016765,T004872,M01529,retail,5311,Pitti,Italy,Duomo,EUR,122.14,108.09,122.14
X0016766,T004873,M03184,retail,5311,Crystal Mart,South Korea,Myeongdong,KRW,1714.44,2438696.0,1714.44
X0016767,T004874,M03487,retail,5311,알렉산더왕어그,South Korea,Gangnam,KRW,762.35,1084404.0,762.35
X0016768,T004875,M00549,retail,5311,Pavilion nearby,Malaysia,KLCC,MYR,187.93,805.19,187.93
X0016769,T004876,M02822,retail,5311,Baan Sabai Thai Massage,Thailand,Khao San,THB,89.88,2955.61,89.88
X0016770,T004877,M04183,retail,5311,Seminyak Village,Indonesia,Seminyak,IDR,3.53,58101.0,3.53
X0016771,T004878,M04823,retail,5311,Srigading,Indonesia,Malioboro,IDR,72.23,1190240.0,72.23
X0016772,T004879,M03172,retail,5311,Mercedes-Benz Georgetown,Malaysia,George Town,MYR,44.09,188.91,44.09
X0016773,T004880,M01324,retail,5311,EmQuartier,Thailand,Sukhumvit,THB,197.11,6481.55,197.11
X0016774,T004881,M02327,retail,5311,Vincom Da Nang,Vietnam,Han River,VND,33.72,814720.0,33.72
X0016775,T004882,M00425,retail,5311,Han Market,Vietnam,Han River,VND,34.28,828382.0,34.28
X0016776,T004883,M01388,retail,5311,Abbesses shops,France,Montmartre,EUR,261.33,231.27,261.33
X0016777,T004884,M02459,retail,5311,Paragon,Singapore,Orchard,SGD,157.19,205.51,157.19
X0016778,T004886,M03020,retail,5311,Campo de' Fiori market,Italy,Centro Storico,EUR,109.56,96.96,109.56
X0016779,T004887,M00362,retail,5311,CU,South Korea,Haeundae,KRW,610.45,868328.0,610.45
X0016780,T004889,M00545,retail,5311,Place du Tertre,France,Montmartre,EUR,112.48,99.54,112.48
X0016781,T004890,M00378,retail,5311,Kayu Aya shops,Indonesia,Seminyak,IDR,3.12,51333.0,3.12
X0016782,T004891,M01548,retail,5311,CU,South Korea,Gangnam,KRW,1136.32,1616349.0,1136.32
X0016783,T004892,M00520,retail,5311,Fresh! Spa,Indonesia,Ubud,IDR,6.95,114585.0,6.95
X0016784,T004893,M00573,retail,5311,Hang Ngang silk shops,Vietnam,Old Quarter,VND,1.33,32128.0,1.33
X0016785,T004894,M02011,retail,5311,Lot 10,Malaysia,Bukit Bintang,MYR,111.6,478.15,111.6
X0016786,T004895,M00461,retail,5311,People's Park Centre,Singapore,Chinatown,SGD,357.15,466.95,357.15
X0016787,T004896,M01164,retail,5311,Campo de' Fiori market,Italy,Centro Storico,EUR,1341.8,1187.45,1341.8
X0016788,T004898,M03870,retail,5311,Lane Crawford,Hong Kong,Central,HKD,275.22,2145.91,275.22
X0016789,T004899,M00544,retail,5311,Abbesses shops,France,Montmartre,EUR,374.47,331.39,374.47
X0016790,T004900,M03236,retail,5311,Nishiki Market stalls,Japan,Gion,JPY,452.82,67768.0,452.82
X0016791,T004901,M00855,retail,5311,Gosumi Stationery,South Korea,Myeongdong,KRW,176.45,250983.0,176.45
X0016792,T004902,M04794,retail,5311,Cửa Hàng Thương Mại Quốc Tế Mega,Vietnam,District 1,VND,48.36,1168606.0,48.36
X0016793,T004903,M00012,retail,5311,7-Eleven,Thailand,Old City,THB,96.35,3168.39,96.35
X0016794,T004904,M00260,retail,5311,Plaza Senayan nearby,Indonesia,SCBD,IDR,129.96,2141445.0,129.96
X0016795,T004905,M02449,retail,5311,EzyMart,Australia,Laneways,AUD,27.22,42.24,27.22
X0016796,T004907,M02444,retail,5311,Pavilion nearby,Malaysia,KLCC,MYR,84.97,364.06,84.97
X0016797,T004909,M00298,retail,5311,Via del Corso shops,Italy,Centro Storico,EUR,481.19,425.84,481.19
X0016798,T004910,M01646,retail,5311,Merci,France,Le Marais,EUR,127.88,113.17,127.88
X0016799,T004911,M00414,retail,5311,Mitsukoshi Ginza,Japan,Ginza,JPY,441.74,66110.0,441.74
X0016800,T004912,M00328,retail,5311,Kayu Aya shops,Indonesia,Seminyak,IDR,52.41,863679.0,52.41
X0016801,T004913,M00291,retail,5311,Jungceylon,Thailand,Patong,THB,12.6,414.44,12.6
X0016802,T004914,M00048,retail,5311,Kyoto Craft Center,Japan,Gion,JPY,104.84,15690.0,104.84
X0016803,T004915,M03149,retail,5311,7-Eleven,Thailand,Patong,THB,53.29,1752.39,53.29
X0016804,T004916,M03842,retail,5311,Plaza Senayan nearby,Indonesia,SCBD,IDR,19.31,318240.0,19.31
X0016805,T004917,M01356,retail,5311,Ban Heang,Malaysia,George Town,MYR,11.66,49.94,11.66
X0016806,T004918,M04033,retail,5311,Wako,Japan,Ginza,JPY,246.82,36938.0,246.82
X0016807,T004919,M03003,retail,5311,San Lorenzo Market,Italy,Duomo,EUR,49.91,44.16,49.91
X0016808,T004920,M00947,retail,5311,Dover flower,South Korea,Gangnam,KRW,203.3,289177.0,203.3
X0016809,T004921,M03325,retail,5311,세븐7편의점,South Korea,Gangnam,KRW,354.82,504712.0,354.82
X0016810,T004922,M00596,retail,5311,Place du Tertre,France,Montmartre,EUR,263.12,232.85,263.12
X0016811,T004923,M02279,retail,5311,Fresh! Spa,Indonesia,Ubud,IDR,5.23,86105.0,5.23
X0016812,T004924,M04178,retail,5311,BHV Marais,France,Le Marais,EUR,1799.17,1592.21,1799.17
X0016813,T004925,M00057,retail,5311,Takashimaya VN,Vietnam,District 1,VND,116.91,2825065.0,116.91
X0016814,T004927,M00837,retail,5311,Cửa Hàng Ben,Vietnam,Ba Dinh,VND,149.08,3602384.0,149.08
X0016815,T004928,M00793,retail,5311,EmQuartier,Thailand,Sukhumvit,THB,90.68,2981.65,90.68
X0016816,T004929,M03390,retail,5311,Thai Express,Vietnam,District 1,VND,187.38,4528048.0,187.38
X0016817,T004931,M04899,retail,5311,Chinatown Complex,Singapore,Chinatown,SGD,127.58,166.81,127.58
X0016818,T004932,M03651,retail,5311,Tops Daily,Thailand,Patong,THB,63.39,2084.33,63.39
X0016819,T004933,M02054,retail,5311,People's Park Centre,Singapore,Chinatown,SGD,73.82,96.51,73.82
X0016820,T004934,M02048,retail,5311,Seminyak Village,Indonesia,Seminyak,IDR,30.11,496200.0,30.11
X0016821,T004937,M01942,retail,5311,Takashimaya,Singapore,Orchard,SGD,222.23,290.56,222.23
X0016822,T004939,M00030,retail,5311,thai an,Vietnam,Ba Dinh,VND,20.96,506596.0,20.96
X0016823,T004940,M04048,retail,5311,Thai Airways Contact Center,Thailand,Khao San,THB,582.48,19153.73,582.48
X0016824,T004942,M02672,retail,5311,Chinatown Complex,Singapore,Chinatown,SGD,224.95,294.12,224.95
X0016825,T004943,M03556,retail,5311,Via del Corso shops,Italy,Centro Storico,EUR,102.55,90.75,102.55
X0016826,T004945,M01176,retail,5311,Place du Tertre,France,Montmartre,EUR,35.79,31.68,35.79
X0016827,T004946,M01585,retail,5311,Shop&Go!,Vietnam,District 1,VND,7.88,190418.0,7.88
X0016828,T004947,M00734,retail,5311,Liquorland Express,Australia,Laneways,AUD,208.47,323.54,208.47
