member_id,segment,home_market,pattern,is_targeted,recommended_intervention,top_category,top_subcategory,top_merchant,recommended_voucher,predicted_uplift,te_points,te_credit,expected_spend,leakage_estimate,total_spend,category_hhi,merchant_diversity,threshold_score,mean_cash
M00589,gold,Hong Kong,Category Loyalist,True,Category-specific reward,transport,Ride-hail & Taxi,Grab,Ride-hail & Taxi reward (transport),0.2539926224140846,0.2539926224140846,0.1783619933472977,22.18,48.70725447854602,22.18,1.0,1.0,0.0,0.316
M00590,core,Hong Kong,Merchant Explorer,True,Merchant-specific voucher,dining,Fine Dining,Armando al Pantheon,Armando al Pantheon voucher,0.15542055729279053,0.12927784706188883,0.15127358080129916,8395.73,3881.782290246909,8717.96,0.48543728948682013,1.0,0.16,0.22768571428571427
M00592,core,Singapore,Merchant Explorer,True,Merchant-specific voucher,retail,Apparel,THE CAP,THE CAP voucher,0.15886658160724765,0.12785292751004182,0.15099676780495536,2526.88,879.7245854391921,2604.9,0.33995336741389676,1.0,0.24,0.2887888888888889
M00594,core,Singapore,Merchant Explorer,True,Merchant-specific voucher,dining,Fine Dining,L'As du Fallafel,L'As du Fallafel voucher,0.16563110534359865,0.11916877834901313,0.15119933853429288,6240.76,735.2899622481382,6813.92,0.3144651154345483,0.9583333333333334,0.16666666666666666,0.34059999999999996
M00595,platinum,Singapore,Category Loyalist,True,Category-specific reward,retail,Premium Retail,Hang Ngang silk shops,Premium Retail reward (retail),0.2653056975796624,0.2653056975796624,0.2044534027933893,116.85,742.9463030675502,116.85,0.75440390847392,1.0,0.0,0.55825
M00596,platinum,Australia,Points Optimiser,True,2x / 3x points,dining,Fast Food,McDonald's,3x points on dining,0.1803567035507535,0.1594095328094853,0.12809856931525854,7838.6900000000005,12884.281693057363,7838.69,0.4746471301106349,1.0,0.1111111111111111,0.14226666666666668
M00597,core,Singapore,Merchant Explorer,True,Merchant-specific voucher,lodging,Hotel,Hotel 1888,Hotel 1888 voucher,0.15765500044685807,0.15282627260469908,0.13183749680274354,18180.28,4743.437141113458,18942.26,0.331298185947956,0.9666666666666667,0.03333333333333333,0.2738111111111111
M00601,core,Japan,Points Optimiser,True,2x / 3x points,transport,Premium Transport,RTC,3x points on transport,0.25021213226760236,0.25021213226760236,0.2161978726724293,129.49,396.9951840980988,137.6,0.31188372515548946,1.0,0.0,0.38655
M00602,core,Hong Kong,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,Churrasco,Cashback at Churrasco,0.16135529183612624,0.11085319174222652,0.14445864215784665,7619.1,376.8726857157086,7619.1,0.3527343875032574,1.0,0.25,0.09000000000000001
M00603,centurion,Hong Kong,Low Responsiveness,False,No incentive,retail,Premium Retail,Westfield Sydney,—,0.1156819984686288,0.12322148927011607,0.07201376244327323,54212.490000000005,3313.5702874094914,60055.73,0.327597331315396,1.0,0.19047619047619047,0.2523
M00607,core,Singapore,Threshold Chaser,True,"Spend X, get Y back",lodging,Hotel,Terrass'' Hotel,Spend & get-back at Terrass'' Hotel,0.19300691966052322,0.19300691966052322,0.20336194476895,357.05999999999995,818.1309538511318,517.7,0.28720025712157776,1.0,0.5,0.3855
M00608,platinum,Hong Kong,Already Loyal,False,No incentive,dining,Fine Dining,Yung Kee,—,0.12092708607038355,0.12231736343836687,0.11037804627000122,12394.15,9.43600753089413e-12,12394.15,0.34880983306019686,1.0,0.0,0.14
M00609,platinum,Japan,Points Optimiser,True,2x / 3x points,lodging,Upscale Hotel,St. Regis Singapore,3x points on lodging,0.1743513335414628,0.135694662984783,0.11716169907006395,5643.64,331.03543346321436,6475.4,0.4457168007741638,1.0,0.21428571428571427,0.2649
M00610,core,United States,Merchant Explorer,True,Merchant-specific voucher,lodging,Hotel,Terrass'' Hotel,Terrass'' Hotel voucher,0.19089373994687653,0.1610695551001758,0.14157803007765474,11515.710000000001,11177.629169737858,14114.92,0.37507647234493474,0.90625,0.40625,0.29725999999999997
M00612,core,Singapore,Threshold Chaser,True,"Spend X, get Y back",retail,Premium Retail,Langham Place,Spend & get-back at Langham Place,0.16301411912960528,0.12830320533465198,0.1606674687440747,2498.97,949.7651041653037,2513.75,0.28995460341963064,1.0,0.3684210526315789,0.30204
M00613,core,Hong Kong,Fee-Sensitive Traveller,False,No incentive (FX-offset out of scope),lodging,Budget & Hostel,The Phoenix Yogyakarta,—,0.1426798723116161,0.1426798723116161,0.1118679551424393,44.75,96.42130413833796,44.75,1.0,1.0,1.0,0.8005
M00614,core,Hong Kong,Immediate Value Seeker,True,Cashback / statement credit,retail,Premium Retail,Landmark,Cashback at Landmark,0.14237005816885157,0.11075854028488914,0.15174817212970826,4451.68,44.057126105427315,4451.68,0.3288751033474388,1.0,0.2,0.228
M00615,core,Australia,Threshold Chaser,True,"Spend X, get Y back",dining,Fine Dining,Gran Caffè San Marco,Spend & get-back at Gran Caffè San Marco,0.16741602354119184,0.1411394999616244,0.15767180621683563,3404.6,5582.393767321271,3404.6,0.2973851076439463,1.0,0.7142857142857143,0.055400000000000005
M00616,core,Hong Kong,Fee-Sensitive Traveller,False,No incentive (FX-offset out of scope),dining,Fine Dining,Gion Duck Noodles,—,0.12357605480299128,0.12357605480299128,0.15846544645698624,1585.1599999999999,810.0658253374148,1721.06,0.45659325342500395,1.0,0.5714285714285714,0.45855
M00617,gold,Singapore,Points Optimiser,True,2x / 3x points,dining,Fine Dining,Lau Pa Sat nearby,3x points on dining,0.12954734751679126,0.12954734751679126,0.09820896954696999,3745.47,193.05214447229488,3745.47,0.46696417946824553,1.0,0.25,0.0896
M00618,core,Singapore,Category Loyalist,True,Category-specific reward,dining,Fine Dining,Caffè Gilli,Fine Dining reward (dining),0.21537885377781152,0.21537885377781152,0.21651939912759877,1114.07,1694.4971615154855,1113.07,0.5382712173467241,1.0,0.0,0.0708
M00619,core,Japan,Merchant Explorer,True,Merchant-specific voucher,lodging,Upscale Hotel,The Westin Melbourne,The Westin Melbourne voucher,0.16847334625236038,0.1194633235512962,0.1455958820325127,9918.310000000001,1076.8575881497643,11714.68,0.30779555188764574,1.0,0.25925925925925924,0.21662857142857142
M00620,core,United States,Immediate Value Seeker,True,Cashback / statement credit,lodging,Upscale Hotel,Grand InterContinental Seoul Parnas,Cashback at Grand InterContinental Seoul Parnas,0.16946849792650548,0.11034525390056553,0.17801637778330204,4235.75,272.9568440319476,4240.16,0.42026376414905503,1.0,0.0,0.31806666666666666
M00621,gold,Singapore,Fee-Sensitive Traveller,False,No incentive (FX-offset out of scope),retail,Premium Retail,Namba Parks,—,0.1379701919589193,0.11259032760475217,0.09005849988489648,5683.96,1012.2731916258974,6213.75,0.31344512838166855,0.88,0.12,0.44794285714285714
M00622,core,Australia,Threshold Chaser,True,"Spend X, get Y back",retail,Premium Retail,Place du Tertre,Spend & get-back at Place du Tertre,0.15495702248214158,0.11219501037451299,0.17376243222160892,1518.1499999999999,1673.0625191624392,1518.15,0.3214480741486229,1.0,0.5,0.04
M00625,gold,Singapore,Already Loyal,False,No incentive,retail,Premium Retail,Giant,—,0.1313843574406669,0.1313843574406669,0.08306211148541452,6304.95,47.30179918302776,8350.69,0.6050590497156801,1.0,0.125,0.25645
M00626,gold,Japan,Low Responsiveness,False,No incentive,dining,Fine Dining,Kukuru Takoyaki,—,0.11342393768062509,0.11507606158951034,0.07896260481499935,17457.91,3780.7359126195206,18463.21,0.5397558388607495,1.0,0.18181818181818182,0.39118333333333327
M00627,gold,United States,Points Optimiser,True,2x / 3x points,lodging,Upscale Hotel,The Sukhothai,3x points on lodging,0.20014101107952387,0.20014101107952387,0.16895784021305393,110.99000000000001,9.475215322271978,1418.94,0.33120745297149934,1.0,0.125,0.46499999999999997
M00628,core,Australia,Already Loyal,False,No incentive,retail,Convenience,Kmart,—,0.13950530262453836,0.12964606069130677,0.10921483153625428,11968.619999999999,1108.0328459022976,11968.62,0.4104393923045617,1.0,0.17647058823529413,0.11520000000000001
M00629,core,Hong Kong,Low Responsiveness,False,No incentive,lodging,Upscale Hotel,Hyatt Regency Kyoto,—,0.11104707695932052,0.11104707695932052,0.13326855369578378,1510.5099999999998,931.8552246638496,1623.73,0.6356050294501127,1.0,0.25,0.28685
M00630,core,Japan,Merchant Explorer,True,Merchant-specific voucher,dining,Fine Dining,Zuboraya,Zuboraya voucher,0.21198394618900296,0.11370718835735323,0.18165568797553466,9751.17,2043.9611507560858,10175.93,0.4587566727961928,1.0,0.19444444444444445,0.29736363636363633
M00631,core,United States,Immediate Value Seeker,True,Cashback / statement credit,lodging,Hotel,Langham Place Hotel Mongkok,Cashback at Langham Place Hotel Mongkok,0.16062834710446103,0.1156667751213578,0.15188185253997685,3847.97,270.17381481107793,4216.51,0.31410834438679913,1.0,0.26666666666666666,0.173225
M00632,core,Japan,Fee-Sensitive Traveller,False,No incentive (FX-offset out of scope),lodging,Hotel,Royal Plaza Hotel,—,0.12227446833124797,0.12227446833124797,0.16755415692865025,1707.22,261.2620524640861,2867.68,0.29292556976348383,1.0,0.45454545454545453,0.41883333333333334
M00633,platinum,Singapore,Low Responsiveness,False,No incentive,transport,Premium Transport,Gangnam-gu Office,—,0.11545706969257218,0.11545706969257218,0.1090870493731963,2250.15,8.872103444310937,2250.15,0.2997956281492538,1.0,0.5,0.04
M00635,core,Singapore,Already Loyal,False,No incentive,dining,Cafe & Coffee,Espresso Bar International,—,0.14890090560157704,0.11138057982807822,0.14544233705694004,6704.01,110.67463521856654,7049.85,0.4483852121670956,1.0,0.3333333333333333,0.43779999999999997
M00636,core,Japan,Points Optimiser,True,2x / 3x points,dining,Fine Dining,BarCa Phe Quynh Anh,3x points on dining,0.31199437561332627,0.31199437561332627,0.22284590188242048,94.69999999999999,366.4203259699743,186.35,0.34503544969381655,1.0,0.2857142857142857,0.39444999999999997
M00637,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,イタリアントマト,Cashback at イタリアントマト,0.17965451619691453,0.1315339766029272,0.17400057400483798,3909.9,6.049126288497291,3909.9,0.42895125782759846,1.0,0.0,0.1166
M00638,gold,Japan,Category Loyalist,True,Category-specific reward,dining,Fine Dining,Yat Lok,Fine Dining reward (dining),0.11677706694607458,0.11677706694607458,0.10009069826946485,4835.5599999999995,457.0728032786822,4835.5599999999995,0.5133650644467735,1.0,0.25,0.14
M00639,core,Australia,Immediate Value Seeker,True,Cashback / statement credit,retail,Premium Retail,Shibuya 109,Cashback at Shibuya 109,0.13196677106611776,0.10129605426164268,0.15842966008601556,2513.12,554.4779205810676,2513.12,0.40202734534551354,1.0,0.25,0.1166
M00640,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,retail,Premium Retail,BHV Marais,Cashback at BHV Marais,0.15719874633774256,0.15719874633774256,0.23655552229155657,1113.19,136.62924561793926,1112.19,0.335322800799762,1.0,0.3333333333333333,0.04
M00641,core,Hong Kong,Low Responsiveness,False,No incentive,lodging,Upscale Hotel,Marriott Singapore Orchard,—,0.11042161803706747,0.11042161803706747,0.165343629046353,1039.41,580.2737935852194,1039.41,0.3004570154958666,1.0,0.2857142857142857,0.27335
M00643,core,Hong Kong,Points Optimiser,True,2x / 3x points,lodging,Budget & Hostel,Swana Bangkok,3x points on lodging,0.2762543024229967,0.2762543024229967,0.24246128132691222,66.61,256.9601284738211,66.61,0.3958854216896553,1.0,0.0,0.4571
M00644,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,Yung Kee,Cashback at Yung Kee,0.15529401468689538,0.1189608389205272,0.14328743196469634,6324.42,1001.102555566257,6324.42,0.38723345359018024,1.0,0.25,0.0968
M00646,platinum,Singapore,Merchant Explorer,True,Merchant-specific voucher,dining,Fast Food,KFC,KFC voucher,0.1583153523458632,0.12591964536012148,0.11593510933563154,9468.1,2103.832316991222,9942.36,0.32437598269749784,1.0,0.1935483870967742,0.2708875
M00647,core,Hong Kong,Category Loyalist,True,Category-specific reward,dining,Fast Food,Pizza Mole,Fast Food reward (dining),0.12051496053334458,0.12051496053334458,0.15714568498347695,891.37,42.19530964803653,891.37,0.5001814211537245,1.0,0.25,0.04
M00648,core,Japan,Fee-Sensitive Traveller,False,No incentive (FX-offset out of scope),dining,Fine Dining,Kukuru Takoyaki,—,0.1189272034289314,0.1189272034289314,0.1624089819867484,2438.52,421.58645368528437,2504.4500000000003,0.32481797892175424,1.0,0.375,0.4110333333333333
M00649,gold,Japan,Already Loyal,False,No incentive,dining,Fine Dining,Uobei Shibuya,—,0.14580183768824415,0.12050205193597352,0.11455372414271915,16722.16,4433.972058978363,18314.16,0.3064671657486483,0.926829268292683,0.2926829268292683,0.2671
M00650,core,Japan,Merchant Explorer,True,Merchant-specific voucher,dining,Cafe & Coffee,Mido Cafe,Mido Cafe voucher,0.17585543715904287,0.13532317131814345,0.13835276729305998,6927.540000000001,1359.893942407552,8211.97,0.46752862825137714,0.9130434782608695,0.34782608695652173,0.21236666666666668
M00653,core,Australia,Immediate Value Seeker,True,Cashback / statement credit,retail,Premium Retail,Pavilion nearby,Cashback at Pavilion nearby,0.17286075783224095,0.14083617958067404,0.17166052414621685,1973.28,1666.567781119074,3544.42,0.41800144673330175,1.0,0.2,0.4373
M00656,core,Singapore,Merchant Explorer,True,Merchant-specific voucher,lodging,Hotel,The Sydney Boulvevard Hotel,The Sydney Boulvevard Hotel voucher,0.1657812638854712,0.11674638850860247,0.14910906368175447,5198.21,980.4786168873214,5588.88,0.3172299925096536,1.0,0.15,0.30932
M00658,core,Hong Kong,Points Optimiser,True,2x / 3x points,lodging,Mid-scale Hotel,Grand Hyatt Kuala Lumpur,3x points on lodging,0.20253913408824492,0.20253913408824492,0.15396401622142541,126.41999999999999,11.867753310834502,328.44,0.37189768230951525,1.0,0.25,0.4729
M00659,platinum,Singapore,Category Loyalist,True,Category-specific reward,retail,Local Shops,Threads of Life,Local Shops reward (retail),0.4,0.4,0.3974573550171339,21.72,158.5238825722941,21.72,0.5011908637980799,1.0,0.0,0.8005
M00660,core,Singapore,Low Responsiveness,False,No incentive,dining,Fine Dining,山頭火,—,0.10363345449389443,0.10363345449389443,0.14479288284010824,2977.82,491.6807068437321,3146.09,0.36562605538873194,1.0,0.16666666666666666,0.35355
M00662,core,Hong Kong,Already Loyal,False,No incentive,dining,Cafe & Coffee,Met Cafe,—,0.14933112168862395,0.1319944485748994,0.1294411901412333,12641.78,1653.6961380418402,14008.449999999999,0.30611299566373873,1.0,0.16666666666666666,0.2171
M00663,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,retail,Premium Retail,Via del Corso shops,Cashback at Via del Corso shops,0.1667562534347996,0.12609311627931685,0.1766085428999321,1146.02,603.5978710377584,1146.02,0.3899574588249168,1.0,0.16666666666666666,0.0802
M00665,gold,Singapore,Threshold Chaser,True,"Spend X, get Y back",dining,Fast Food,MOS Burger,Spend & get-back at MOS Burger,0.12109157008656679,0.12109157008656679,0.10581181549251616,2404.88,3.8657086170217383,2404.88,0.3101049747063487,1.0,0.5,0.1166
M00667,core,Singapore,Points Optimiser,True,2x / 3x points,retail,Premium Retail,Urban Artsan,3x points on retail,0.20884792898623938,0.20884792898623938,0.20045107578756152,157.14,389.01167422983315,222.01,0.3044719222104171,1.0,0.0,0.39444999999999997
M00668,centurion,Singapore,Already Loyal,False,No incentive,retail,Convenience,FamilyMart,—,0.13958927957233358,0.13958927957233358,0.08015830914633368,12628.050000000001,2104.961648453215,12943.76,0.29094338729144326,1.0,0.07142857142857142,0.36604000000000003
M00669,gold,Singapore,Threshold Chaser,True,"Spend X, get Y back",retail,Premium Retail,Langham Place,Spend & get-back at Langham Place,0.12690707513267804,0.1153508320112154,0.08815362069029484,6656.01,2033.4001262488816,6656.01,0.3351775388013968,1.0,0.375,0.10540000000000001
M00672,gold,Singapore,Threshold Chaser,True,"Spend X, get Y back",transport,Premium Transport,ATM Milano,Spend & get-back at ATM Milano,0.17481763538723438,0.1460543955964288,0.10478008351571286,10691.130000000001,1772.2429443339631,10737.92,0.4266975126234433,1.0,0.375,0.23357999999999998
M00673,gold,Hong Kong,Already Loyal,False,No incentive,retail,Premium Retail,BHV Marais,—,0.1361644998340132,0.13501042524014098,0.09570440197171982,20532.98,1617.8180267461014,20532.98,0.28626333586695485,1.0,0.2222222222222222,0.23734000000000002
M00674,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,Caffè Concerto Paszkowski,Cashback at Caffè Concerto Paszkowski,0.15594756605351412,0.15594756605351412,0.1784040480749085,607.3499999999999,1218.2379432499336,607.35,0.4727121387356574,1.0,0.3333333333333333,0.26395
M00676,gold,Singapore,Points Optimiser,True,2x / 3x points,lodging,Upscale Hotel,Amarin,3x points on lodging,0.2735957319083246,0.2735957319083246,0.23063873100968993,179.49,810.3500143144355,757.14,0.398360557802738,0.9166666666666666,0.0,0.6288
